station_id	station_name	year	month_beginning	avg_weekday	avg_saturday	avg_sunday	month_total (thousands)	zipcode	lat	long	population (thousands)	income (thousand)	station_count	taxi_records (thousands)
41260	Austin-Lake	2019	6	1816.300000	1010.600000	723.800000	44.998000	60644	41.887293	-87.774135	59.059000	26.93	13	0.725
40280	Central-Lake	2019	6	1948.500000	1256.600000	984.400000	50.174000	60644	41.887389	-87.765650	59.059000	26.93	13	0.725
40700	Laramie	2019	6	1126.700000	754.200000	567.000000	29.140000	60644	41.887163	-87.754986	59.059000	26.93	13	0.725
40480	Cicero-Lake	2019	6	1243.500000	810.200000	664.000000	32.241000	60644	41.886519	-87.744698	59.059000	26.93	13	0.725
40030	Pulaski-Lake	2019	6	1594.800000	1160.600000	864.200000	42.019000	60624	41.885412	-87.725404	45.647000	22.426	5	0.773
41670	Conservatory	2019	6	879.200000	655.400000	461.000000	23.165000	60624	41.884904	-87.716523	45.647000	22.426	5	0.773
41070	Kedzie-Lake	2019	6	1374.900000	838.400000	599.600000	34.687000	60624	41.884321	-87.706155	45.647000	22.426	5	0.773
41690	Cermak-McCormick Place	2019	6	1888.000000	1485.800000	977.600000	50.077000	60616	41.853115	-87.626402	47.073000	30.625	5	5.133
41120	35-Bronzeville-IIT	2019	6	1231.100000	772.200000	573.200000	31.349000	60616	41.831677	-87.625826	47.073000	30.625	5	5.133
40300	Indiana	2019	6	797.200000	413.200000	344.200000	19.730000	60653	41.821732	-87.621371	34.502000	14.205	4	1.644
41270	43rd	2019	6	1003.700000	517.800000	409.600000	24.711000	60653	41.816462	-87.619021	34.502000	14.205	4	1.644
41080	47th-South Elevated	2019	6	1075.600000	656.800000	465.600000	27.124000	60653	41.809209	-87.618826	34.502000	14.205	4	1.644
40130	51st	2019	6	934.700000	586.800000	424.400000	23.750000	60615	41.802090	-87.618487	45.096000	31.571	2	6.587
40510	Garfield-South Elevated	2019	6	1145.800000	659.800000	532.400000	28.877000	60615	41.795172	-87.618327	45.096000	31.571	2	6.587
41140	King Drive	2019	6	478.100000	263.000000	218.400000	11.968000	60637	41.780130	-87.615546	57.090000	23.228	2	1.42
40720	East 63rd-Cottage Grove	2019	6	1034.100000	626.600000	480.600000	26.218000	60637	41.780309	-87.605857	57.090000	23.228	2	1.42
40940	Halsted/63rd	2019	6	529.300000	275.600000	220.800000	13.067000	60621	41.778943	-87.644244	47.514000	19.718	4	0.349
40290	Ashland/63rd	2019	6	1024.900000	591.200000	447.200000	25.690000	60636	41.778860	-87.663766	51.451000	27.727	1	0.226
41290	Kimball	2019	6	4045.100000	2526.800000	1865.200000	102.861000	60625	41.967901	-87.713065	91.351000	40.083	5	6.922
41180	Kedzie-Brown	2019	6	2092.600000	1402.400000	1090.200000	54.315000	60625	41.965996	-87.708821	91.351000	40.083	5	6.922
40870	Francisco	2019	6	1771.900000	918.400000	683.600000	43.447000	60625	41.966046	-87.701644	91.351000	40.083	5	6.922
41010	Rockwell	2019	6	1911.700000	875.200000	677.600000	45.997000	60625	41.966115	-87.694100	91.351000	40.083	5	6.922
41480	Western-Brown	2019	6	4151.300000	2547.200000	2007.800000	105.800000	60625	41.966163	-87.688502	91.351000	40.083	5	6.922
41500	Montrose-Brown	2019	6	2716.800000	1517.000000	1142.200000	67.631000	60613	41.961756	-87.675047	50.548000	48.381	5	13.239
41460	Irving Park-Brown	2019	6	3381.000000	1905.200000	1346.200000	83.877000	60613	41.954521	-87.674868	50.548000	48.381	5	13.239
41440	Addison-Brown	2019	6	2580.100000	1156.200000	856.800000	61.666000	60613	41.947028	-87.674642	50.548000	48.381	5	13.239
41310	Paulina	2019	6	2983.500000	1607.400000	1140.200000	73.408000	60657	41.943623	-87.670907	66.789000	55.647	6	55.86
40360	Southport	2019	6	3788.100000	2265.000000	1893.400000	96.554000	60657	41.943744	-87.663619	66.789000	55.647	6	55.86
41210	Wellington	2019	6	3123.300000	1376.600000	1769.000000	78.193000	60657	41.936033	-87.653266	66.789000	55.647	6	55.86
40530	Diversey	2019	6	5721.800000	2856.600000	2985.000000	143.644000	60657	41.932732	-87.653131	66.789000	55.647	6	55.86
40660	Armitage	2019	6	4414.200000	2343.600000	1763.000000	108.816000	60614	41.918217	-87.652644	65.474000	68.324	3	30.898
40800	Sedgwick	2019	6	4115.000000	2964.400000	2068.600000	107.464000	60610	41.910409	-87.639302	47.513000	51.294	4	458.246
40710	Chicago/Franklin	2019	6	7202.200000	2588.800000	1851.200000	166.244000	60610	41.896810	-87.635924	47.513000	51.294	4	458.246
40930	Midway Airport	2019	6	8760.400000	4157.000000	3980.200000	215.893000	60629	41.786610	-87.737875	113.984000	40.279	1	0.42
40960	Pulaski-Orange	2019	6	5076.300000	2207.800000	1825.800000	121.694000	60632	41.799756	-87.724493	87.577000	37.406	2	0.353
41150	Kedzie-Midway	2019	6	3391.400000	1739.200000	1320.200000	83.125000	60632	41.804236	-87.704406	87.577000	37.406	2	0.353
40310	Western-Orange	2019	6	3683.000000	1898.800000	1497.000000	90.638000	60609	41.804546	-87.684019	79.469000	25.705	1	0.32
40120	35th/Archer	2019	6	3021.300000	1559.600000	1181.000000	74.129000	60608	41.829353	-87.680622	92.472000	28.026	6	3.111
41060	Ashland-Orange	2019	6	1596.000000	887.600000	711.000000	39.912000	60608	41.839234	-87.665317	92.472000	28.026	6	3.111
41130	Halsted-Orange	2019	6	2413.600000	1162.600000	896.400000	58.566000	60616	41.846780	-87.648088	47.073000	30.625	5	5.133
40900	Howard	2019	7	5175.700000	3691.000000	2950.000000	143.380000	60626	42.019063	-87.672892	59.251000	31.318	9	4.654
41190	Jarvis	2019	7	1424.700000	1248.000000	1041.200000	41.542000	60626	42.015876	-87.669092	59.251000	31.318	9	4.654
40100	Morse	2019	7	4243.800000	3082.800000	2621.000000	118.800000	60626	42.008362	-87.665909	59.251000	31.318	9	4.654
41300	Loyola	2019	7	4591.800000	3477.000000	2742.800000	128.641000	60660	42.001073	-87.661061	47.726000	34.293	4	9.753
40760	Granville	2019	7	3404.800000	2418.300000	1936.000000	94.258000	60660	41.993664	-87.659202	47.726000	34.293	4	9.753
40880	Thorndale	2019	7	2968.400000	2047.800000	1634.600000	81.668000	60660	41.990259	-87.659076	47.726000	34.293	4	9.753
41380	Bryn Mawr	2019	7	4144.900000	3156.500000	2556.200000	116.594000	60660	41.983504	-87.658840	47.726000	34.293	4	9.753
40540	Wilson	2019	7	6363.900000	4173.000000	3157.600000	172.485000	60613	41.964273	-87.657588	50.548000	48.381	5	12.183
40080	Sheridan	2019	7	4541.600000	3068.500000	2423.600000	124.307000	60613	41.953775	-87.654929	50.548000	48.381	5	12.183
41420	Addison-North Main	2019	7	8173.900000	9717.000000	7196.200000	254.675000	60657	41.947428	-87.653626	66.789000	55.647	6	40.78
41320	Belmont-North Main	2019	7	11282.600000	8456.000000	6497.600000	314.529000	60657	41.939751	-87.653380	66.789000	55.647	6	40.78
41220	Fullerton	2019	7	9661.200000	6440.500000	4906.800000	262.843000	60614	41.925051	-87.652866	65.474000	68.324	3	26.955
40650	North/Clybourn	2019	7	5310.300000	4450.800000	3435.000000	151.804000	60614	41.910655	-87.649177	65.474000	68.324	3	26.955
40630	Clark/Division	2019	7	7539.400000	6327.500000	5036.600000	216.360000	60610	41.903920	-87.631412	47.513000	51.294	4	402.174
41450	Chicago/State	2019	7	14210.400000	11098.800000	8963.600000	401.842000	60610	41.896671	-87.628176	47.513000	51.294	4	402.174
40330	Grand/State	2019	7	12366.000000	11150.500000	9378.000000	363.545000	60601	41.891665	-87.628021	5.591000	77.374	1	337.049
41000	Cermak-Chinatown	2019	7	4191.400000	4416.300000	4043.600000	130.094000	60616	41.853206	-87.630968	47.073000	30.625	5	5.172
40190	Sox-35th-Dan Ryan	2019	7	4863.400000	4541.300000	4341.600000	146.868000	60616	41.831191	-87.630636	47.073000	30.625	5	5.172
41230	47th-Dan Ryan	2019	7	2788.900000	2076.300000	1698.200000	78.151000	60653	41.810318	-87.630940	34.502000	14.205	4	1.762
41170	Garfield-Dan Ryan	2019	7	2980.300000	2356.000000	1840.800000	84.194000	60621	41.795420	-87.631157	47.514000	19.718	4	0.356
40910	63rd-Dan Ryan	2019	7	2808.200000	2168.500000	1824.400000	79.577000	60621	41.780536	-87.630952	47.514000	19.718	4	0.356
40990	69th	2019	7	4553.500000	3384.300000	2813.000000	127.780000	60621	41.768367	-87.625724	47.514000	19.718	4	0.356
40240	79th	2019	7	6327.900000	4511.800000	3951.400000	177.018000	60619	41.750419	-87.625112	74.963000	33.631	3	1.214
41430	87th	2019	7	3777.600000	2816.300000	2336.800000	106.057000	60619	41.735372	-87.624717	74.963000	33.631	3	1.214
40450	95th/Dan Ryan	2019	7	9187.600000	5841.500000	4865.800000	249.823000	60619	41.722377	-87.624342	74.963000	33.631	3	1.214
41050	Linden	2019	7	1073.000000	749.000000	586.400000	29.534000	60645	42.073153	-87.690730	44.197000	41.438	2	4.814
41250	Central-Evanston	2019	7	803.100000	371.500000	353.200000	20.920000	60645	42.063987	-87.685617	44.197000	41.438	2	4.814
40400	Noyes	2019	7	973.100000	467.500000	352.400000	25.041000	60626	42.058282	-87.683337	59.251000	31.318	9	4.654
40520	Foster	2019	7	923.500000	567.500000	394.400000	24.558000	60626	42.054160	-87.683560	59.251000	31.318	9	4.654
40050	Davis	2019	7	3551.800000	2348.000000	1815.200000	96.608000	60626	42.047710	-87.683543	59.251000	31.318	9	4.654
40690	Dempster	2019	7	839.800000	610.300000	516.000000	23.496000	60626	42.041655	-87.681602	59.251000	31.318	9	4.654
40270	Main	2019	7	1171.000000	746.500000	582.200000	31.660000	60626	42.033456	-87.679538	59.251000	31.318	9	4.654
40840	South Boulevard	2019	7	800.600000	413.800000	329.600000	20.917000	60626	42.027612	-87.678329	59.251000	31.318	9	4.654
40140	Dempster-Skokie	2019	7	1867.900000	1183.000000	985.000000	50.750000	60646	42.038951	-87.751919	27.016000	58.232	2	0.434
41680	Oakton-Skokie	2019	7	943.800000	423.800000	327.600000	24.097000	60646	42.026243	-87.747221	27.016000	58.232	2	0.434
40890	O'Hare Airport	2019	7	12528.800000	9554.500000	11529.800000	371.500000	60656	41.977665	-87.904223	27.129000	47.512	3	95.833
40820	Rosemont	2019	7	6382.300000	3968.800000	3167.000000	172.121000	60656	41.983507	-87.859388	27.129000	47.512	3	95.833
40230	Cumberland	2019	7	4295.300000	1996.000000	1602.800000	110.494000	60656	41.984246	-87.838028	27.129000	47.512	3	95.833
40750	Harlem-O'Hare	2019	7	2765.500000	1368.500000	1103.200000	71.830000	60631	41.982270	-87.808900	28.832000	55.316	1	0.933
41280	Jefferson Park	2019	7	6315.100000	3514.300000	2596.600000	165.973000	60630	41.970634	-87.760892	54.781000	47.905	1	2.735
41330	Montrose-O'Hare	2019	7	2558.900000	1138.300000	950.600000	65.601000	60641	41.961539	-87.743574	73.824000	42.182	2	1.793
40550	Irving Park-O'Hare	2019	7	4301.000000	2368.300000	1980.400000	113.997000	60641	41.952925	-87.729229	73.824000	42.182	2	1.793
41240	Addison-O'Hare	2019	7	2925.100000	1401.800000	1088.600000	75.403000	60618	41.947380	-87.719060	98.147000	41.355	2	9.491
40060	Belmont-O'Hare	2019	7	4976.900000	2692.500000	2173.800000	131.130000	60618	41.938132	-87.712359	98.147000	41.355	2	9.491
41020	Logan Square	2019	7	7386.800000	4087.000000	3251.200000	195.114000	60647	41.929728	-87.708541	98.769000	35.283	3	4.145
40570	California/Milwaukee	2019	7	5636.500000	3078.800000	2365.600000	148.145000	60647	41.921939	-87.696890	98.769000	35.283	3	4.145
40670	Western/Milwaukee	2019	7	5599.700000	2504.500000	1964.400000	143.034000	60647	41.916157	-87.687364	98.769000	35.283	3	4.145
40350	UIC-Halsted	2019	7	3803.300000	1632.000000	1307.000000	96.735000	60607	41.875474	-87.649707	15.552000	40.972	3	137.669
40470	Racine	2019	7	1741.800000	974.000000	811.200000	46.272000	60607	41.875920	-87.659458	15.552000	40.972	3	137.669
40250	Kedzie-Homan-Forest Park	2019	7	1884.000000	1359.500000	1160.200000	52.688000	60624	41.874341	-87.706040	45.647000	22.426	5	0.846
40920	Pulaski-Forest Park	2019	7	1645.300000	1415.300000	1239.000000	48.052000	60624	41.873797	-87.725663	45.647000	22.426	5	0.846
40970	Cicero-Forest Park	2019	7	1286.100000	897.500000	724.200000	35.505000	60644	41.871574	-87.745154	59.059000	26.93	13	0.784
40010	Austin-Forest Park	2019	7	1840.400000	902.800000	705.400000	47.627000	60644	41.870851	-87.776812	59.059000	26.93	13	0.784
40180	Oak Park-Forest Park	2019	7	1754.500000	689.500000	502.200000	43.868000	60644	41.872108	-87.791602	59.059000	26.93	13	0.784
40980	Harlem-Forest Park	2019	7	1150.500000	602.000000	425.400000	29.845000	60644	41.873490	-87.806961	59.059000	26.93	13	0.784
40390	Forest Park	2019	7	3128.900000	1560.000000	1308.000000	81.616000	60644	41.874257	-87.817318	59.059000	26.93	13	0.784
41030	Polk	2019	7	3127.700000	649.300000	491.800000	73.865000	60607	41.871551	-87.669530	15.552000	40.972	3	137.669
40830	18th	2019	7	1799.700000	1107.000000	874.400000	48.394000	60608	41.857908	-87.669147	92.472000	28.026	6	3.043
40210	Damen-Cermak	2019	7	1537.000000	809.800000	597.000000	40.037000	60608	41.854517	-87.675975	92.472000	28.026	6	3.043
40740	Western-Cermak	2019	7	1081.300000	581.000000	459.400000	28.409000	60608	41.854225	-87.685129	92.472000	28.026	6	3.043
40440	California-Cermak	2019	7	1431.500000	758.500000	558.400000	37.319000	60608	41.854109	-87.694774	92.472000	28.026	6	3.043
41040	Kedzie-Cermak	2019	7	1081.900000	610.500000	465.400000	28.571000	60623	41.853964	-87.705408	108.144000	28.203	5	0.706
40780	Central Park	2019	7	1145.600000	631.300000	522.400000	30.341000	60623	41.853839	-87.714842	108.144000	28.203	5	0.706
40150	Pulaski-Cermak	2019	7	1081.800000	671.800000	563.600000	29.305000	60623	41.853732	-87.724311	108.144000	28.203	5	0.706
40600	Kostner	2019	7	466.700000	262.500000	230.000000	12.468000	60623	41.853751	-87.733258	108.144000	28.203	5	0.706
40420	Cicero-Cermak	2019	7	1234.000000	807.000000	637.000000	33.562000	60623	41.851820	-87.745336	108.144000	28.203	5	0.706
40580	54th/Cermak	2019	7	2237.900000	1176.500000	874.000000	58.310000	60644	41.851773	-87.756692	59.059000	26.93	13	0.784
40020	Harlem-Lake	2019	7	3735.600000	2084.300000	1623.600000	98.639000	60644	41.886848	-87.803176	59.059000	26.93	13	0.784
41350	Oak Park-Lake	2019	7	1624.100000	805.300000	563.200000	41.767000	60644	41.886988	-87.793783	59.059000	26.93	13	0.784
40610	Ridgeland	2019	7	1398.200000	554.300000	380.000000	34.878000	60644	41.887159	-87.783661	59.059000	26.93	13	0.784
41260	Austin-Lake	2019	7	1812.600000	983.000000	764.800000	47.633000	60644	41.887293	-87.774135	59.059000	26.93	13	0.784
40280	Central-Lake	2019	7	1936.600000	1248.800000	968.400000	52.442000	60644	41.887389	-87.765650	59.059000	26.93	13	0.784
40700	Laramie	2019	7	1071.200000	681.800000	546.600000	29.026000	60644	41.887163	-87.754986	59.059000	26.93	13	0.784
40480	Cicero-Lake	2019	7	1198.500000	806.300000	641.800000	32.802000	60644	41.886519	-87.744698	59.059000	26.93	13	0.784
40030	Pulaski-Lake	2019	7	1511.800000	1044.300000	818.600000	41.530000	60624	41.885412	-87.725404	45.647000	22.426	5	0.846
41670	Conservatory	2019	7	933.800000	629.500000	484.400000	25.484000	60624	41.884904	-87.716523	45.647000	22.426	5	0.846
41070	Kedzie-Lake	2019	7	1255.800000	795.500000	596.200000	33.791000	60624	41.884321	-87.706155	45.647000	22.426	5	0.846
41690	Cermak-McCormick Place	2019	7	1871.800000	1424.300000	930.400000	51.529000	60616	41.853115	-87.626402	47.073000	30.625	5	5.172
41120	35-Bronzeville-IIT	2019	7	1570.600000	984.300000	808.600000	42.534000	60616	41.831677	-87.625826	47.073000	30.625	5	5.172
40300	Indiana	2019	7	800.000000	434.500000	351.200000	21.094000	60653	41.821732	-87.621371	34.502000	14.205	4	1.762
41270	43rd	2019	7	1024.100000	526.500000	422.200000	26.747000	60653	41.816462	-87.619021	34.502000	14.205	4	1.762
41080	47th-South Elevated	2019	7	1128.800000	669.000000	512.400000	30.072000	60653	41.809209	-87.618826	34.502000	14.205	4	1.762
40130	51st	2019	7	987.000000	620.300000	481.400000	26.601000	60615	41.802090	-87.618487	45.096000	31.571	2	6.889
40510	Garfield-South Elevated	2019	7	1245.500000	734.000000	599.400000	33.333000	60615	41.795172	-87.618327	45.096000	31.571	2	6.889
41140	King Drive	2019	7	481.400000	286.000000	252.600000	12.997000	60637	41.780130	-87.615546	57.090000	23.228	2	1.483
40720	East 63rd-Cottage Grove	2019	7	1081.000000	642.000000	489.600000	28.799000	60637	41.780309	-87.605857	57.090000	23.228	2	1.483
40940	Halsted/63rd	2019	7	515.200000	285.000000	219.200000	13.570000	60621	41.778943	-87.644244	47.514000	19.718	4	0.356
40290	Ashland/63rd	2019	7	998.900000	585.000000	499.800000	26.815000	60636	41.778860	-87.663766	51.451000	27.727	1	0.25
41290	Kimball	2019	7	3878.300000	2527.800000	1873.800000	104.802000	60625	41.967901	-87.713065	91.351000	40.083	5	6.685
41180	Kedzie-Brown	2019	7	1998.800000	1419.300000	1085.400000	55.078000	60625	41.965996	-87.708821	91.351000	40.083	5	6.685
40870	Francisco	2019	7	1693.400000	868.800000	649.000000	43.974000	60625	41.966046	-87.701644	91.351000	40.083	5	6.685
41010	Rockwell	2019	7	1794.800000	859.800000	651.600000	46.183000	60625	41.966115	-87.694100	91.351000	40.083	5	6.685
41480	Western-Brown	2019	7	4005.600000	2640.800000	1913.000000	108.252000	60625	41.966163	-87.688502	91.351000	40.083	5	6.685
41500	Montrose-Brown	2019	7	2610.400000	1444.300000	1037.600000	68.393000	60613	41.961756	-87.675047	50.548000	48.381	5	12.183
41460	Irving Park-Brown	2019	7	3116.500000	1532.500000	1058.600000	79.987000	60613	41.954521	-87.674868	50.548000	48.381	5	12.183
41440	Addison-Brown	2019	7	2241.600000	1052.000000	788.400000	57.466000	60613	41.947028	-87.674642	50.548000	48.381	5	12.183
41310	Paulina	2019	7	2805.900000	1666.300000	1126.200000	74.025000	60657	41.943623	-87.670907	66.789000	55.647	6	40.78
40360	Southport	2019	7	3532.500000	2306.800000	1608.600000	94.985000	60657	41.943744	-87.663619	66.789000	55.647	6	40.78
41210	Wellington	2019	7	3022.500000	1308.300000	885.800000	76.158000	60657	41.936033	-87.653266	66.789000	55.647	6	40.78
40530	Diversey	2019	7	5430.400000	2718.500000	1854.400000	139.615000	60657	41.932732	-87.653131	66.789000	55.647	6	40.78
40660	Armitage	2019	7	3820.800000	2257.500000	1574.400000	100.960000	60614	41.918217	-87.652644	65.474000	68.324	3	26.955
40800	Sedgwick	2019	7	3922.000000	2530.000000	1969.000000	106.249000	60610	41.910409	-87.639302	47.513000	51.294	4	402.174
40710	Chicago/Franklin	2019	7	7001.600000	2681.300000	1799.800000	173.760000	60610	41.896810	-87.635924	47.513000	51.294	4	402.174
40930	Midway Airport	2019	7	8309.000000	4226.000000	3996.400000	219.685000	60629	41.786610	-87.737875	113.984000	40.279	1	0.466
40960	Pulaski-Orange	2019	7	4790.500000	2270.000000	1971.000000	124.326000	60632	41.799756	-87.724493	87.577000	37.406	2	0.371
41150	Kedzie-Midway	2019	7	3246.200000	1710.000000	1410.000000	85.307000	60632	41.804236	-87.704406	87.577000	37.406	2	0.371
40310	Western-Orange	2019	7	3594.500000	1967.300000	1627.800000	95.088000	60609	41.804546	-87.684019	79.469000	25.705	1	0.363
40120	35th/Archer	2019	7	2918.000000	1576.500000	1289.600000	76.951000	60608	41.829353	-87.680622	92.472000	28.026	6	3.043
41060	Ashland-Orange	2019	7	1551.300000	927.000000	727.400000	41.473000	60608	41.839234	-87.665317	92.472000	28.026	6	3.043
41130	Halsted-Orange	2019	7	2313.600000	1138.300000	934.000000	60.123000	60616	41.846780	-87.648088	47.073000	30.625	5	5.172
40900	Howard	2019	8	5141.400000	3690.000000	2920.300000	143.241000	60626	42.019063	-87.672892	59.251000	31.318	9	4.759
41190	Jarvis	2019	8	1433.600000	1314.200000	1041.500000	42.277000	60626	42.015876	-87.669092	59.251000	31.318	9	4.759
40100	Morse	2019	8	4212.200000	3236.600000	2645.500000	119.433000	60626	42.008362	-87.665909	59.251000	31.318	9	4.759
41300	Loyola	2019	8	4893.200000	4162.800000	3135.300000	141.006000	60660	42.001073	-87.661061	47.726000	34.293	4	9.548
40760	Granville	2019	8	3434.200000	2714.000000	2119.000000	97.599000	60660	41.993664	-87.659202	47.726000	34.293	4	9.548
40880	Thorndale	2019	8	2815.900000	2185.200000	1755.300000	79.896000	60660	41.990259	-87.659076	47.726000	34.293	4	9.548
41380	Bryn Mawr	2019	8	4280.600000	3323.200000	2594.800000	121.168000	60660	41.983504	-87.658840	47.726000	34.293	4	9.548
40540	Wilson	2019	8	6365.700000	4386.600000	3410.300000	175.620000	60613	41.964273	-87.657588	50.548000	48.381	5	12.367
40080	Sheridan	2019	8	4712.300000	3380.200000	2584.500000	130.909000	60613	41.953775	-87.654929	50.548000	48.381	5	12.367
41420	Addison-North Main	2019	8	9766.600000	10345.400000	8702.500000	301.403000	60657	41.947428	-87.653626	66.789000	55.647	6	47.79
41320	Belmont-North Main	2019	8	11513.300000	9679.400000	7721.300000	332.575000	60657	41.939751	-87.653380	66.789000	55.647	6	47.79
41220	Fullerton	2019	8	9590.100000	6568.800000	5144.000000	264.402000	60614	41.925051	-87.652866	65.474000	68.324	3	27.187
40650	North/Clybourn	2019	8	5361.200000	4627.000000	3589.800000	155.440000	60614	41.910655	-87.649177	65.474000	68.324	3	27.187
40630	Clark/Division	2019	8	7556.500000	6671.800000	5204.500000	220.421000	60610	41.903920	-87.631412	47.513000	51.294	4	401.291
41450	Chicago/State	2019	8	14405.200000	11538.200000	8586.500000	408.951000	60610	41.896671	-87.628176	47.513000	51.294	4	401.291
40330	Grand/State	2019	8	12295.500000	11211.800000	8797.800000	361.751000	60601	41.891665	-87.628021	5.591000	77.374	1	345.666
41000	Cermak-Chinatown	2019	8	4338.800000	5053.600000	3822.000000	136.010000	60616	41.853206	-87.630968	47.073000	30.625	5	4.908
40190	Sox-35th-Dan Ryan	2019	8	4906.700000	3998.600000	3332.800000	141.272000	60616	41.831191	-87.630636	47.073000	30.625	5	4.908
41230	47th-Dan Ryan	2019	8	2819.400000	2160.600000	1642.800000	79.400000	60653	41.810318	-87.630940	34.502000	14.205	4	1.875
41170	Garfield-Dan Ryan	2019	8	2905.300000	2322.800000	1691.300000	82.295000	60621	41.795420	-87.631157	47.514000	19.718	4	0.369
40910	63rd-Dan Ryan	2019	8	2844.800000	2241.600000	1721.800000	80.681000	60621	41.780536	-87.630952	47.514000	19.718	4	0.369
40990	69th	2019	8	4454.400000	3390.000000	2647.800000	125.537000	60621	41.768367	-87.625724	47.514000	19.718	4	0.369
40240	79th	2019	8	6261.800000	4645.600000	3746.500000	175.973000	60619	41.750419	-87.625112	74.963000	33.631	3	1.602
41430	87th	2019	8	3749.000000	2772.800000	2171.300000	105.026000	60619	41.735372	-87.624717	74.963000	33.631	3	1.602
40450	95th/Dan Ryan	2019	8	9038.200000	5827.800000	4596.800000	246.366000	60619	41.722377	-87.624342	74.963000	33.631	3	1.602
41050	Linden	2019	8	1148.500000	801.800000	649.300000	31.872000	60645	42.073153	-87.690730	44.197000	41.438	2	4.902
41250	Central-Evanston	2019	8	835.300000	453.600000	376.500000	22.151000	60645	42.063987	-87.685617	44.197000	41.438	2	4.902
40400	Noyes	2019	8	855.900000	378.400000	329.000000	22.038000	60626	42.058282	-87.683337	59.251000	31.318	9	4.759
40520	Foster	2019	8	819.800000	445.200000	388.000000	21.813000	60626	42.054160	-87.683560	59.251000	31.318	9	4.759
40050	Davis	2019	8	3463.000000	2381.400000	1778.300000	95.207000	60626	42.047710	-87.683543	59.251000	31.318	9	4.759
40690	Dempster	2019	8	832.700000	644.800000	536.800000	23.690000	60626	42.041655	-87.681602	59.251000	31.318	9	4.759
40270	Main	2019	8	1151.200000	774.200000	580.000000	31.517000	60626	42.033456	-87.679538	59.251000	31.318	9	4.759
40840	South Boulevard	2019	8	807.500000	427.200000	324.000000	21.198000	60626	42.027612	-87.678329	59.251000	31.318	9	4.759
40140	Dempster-Skokie	2019	8	1981.400000	1348.400000	1123.300000	54.826000	60646	42.038951	-87.751919	27.016000	58.232	2	0.444
41680	Oakton-Skokie	2019	8	971.200000	441.400000	332.800000	24.904000	60646	42.026243	-87.747221	27.016000	58.232	2	0.444
40890	O'Hare Airport	2019	8	12715.000000	9970.200000	10877.300000	373.091000	60656	41.977665	-87.904223	27.129000	47.512	3	98.676
40820	Rosemont	2019	8	6579.100000	4137.200000	3043.300000	177.599000	60656	41.983507	-87.859388	27.129000	47.512	3	98.676
40230	Cumberland	2019	8	4409.500000	2091.800000	1512.500000	113.519000	60656	41.984246	-87.838028	27.129000	47.512	3	98.676
40750	Harlem-O'Hare	2019	8	2804.800000	993.600000	809.000000	69.909000	60631	41.982270	-87.808900	28.832000	55.316	1	1.033
41280	Jefferson Park	2019	8	6410.100000	2786.800000	1598.300000	161.350000	60630	41.970634	-87.760892	54.781000	47.905	1	2.779
41330	Montrose-O'Hare	2019	8	2622.500000	1264.000000	949.300000	67.812000	60641	41.961539	-87.743574	73.824000	42.182	2	1.696
40550	Irving Park-O'Hare	2019	8	4271.200000	2363.400000	1848.000000	113.175000	60641	41.952925	-87.729229	73.824000	42.182	2	1.696
41240	Addison-O'Hare	2019	8	2998.200000	1451.000000	1060.000000	77.455000	60618	41.947380	-87.719060	98.147000	41.355	2	9.39
40060	Belmont-O'Hare	2019	8	4959.900000	2677.600000	2120.500000	130.987000	60618	41.938132	-87.712359	98.147000	41.355	2	9.39
41020	Logan Square	2019	8	7505.000000	4204.200000	3270.300000	199.211000	60647	41.929728	-87.708541	98.769000	35.283	3	4.209
40570	California/Milwaukee	2019	8	5794.500000	3234.800000	2421.000000	153.338000	60647	41.921939	-87.696890	98.769000	35.283	3	4.209
40670	Western/Milwaukee	2019	8	5811.000000	2668.000000	2082.800000	149.514000	60647	41.916157	-87.687364	98.769000	35.283	3	4.209
40350	UIC-Halsted	2019	8	4777.900000	1976.600000	1555.500000	121.219000	60607	41.875474	-87.649707	15.552000	40.972	3	136.697
40470	Racine	2019	8	1741.200000	954.800000	750.000000	46.080000	60607	41.875920	-87.659458	15.552000	40.972	3	136.697
40250	Kedzie-Homan-Forest Park	2019	8	1983.800000	1420.200000	1170.000000	55.424000	60624	41.874341	-87.706040	45.647000	22.426	5	0.902
40920	Pulaski-Forest Park	2019	8	1649.400000	1423.800000	1153.800000	48.021000	60624	41.873797	-87.725663	45.647000	22.426	5	0.902
40970	Cicero-Forest Park	2019	8	1339.000000	960.800000	733.000000	37.193000	60644	41.871574	-87.745154	59.059000	26.93	13	0.926
40010	Austin-Forest Park	2019	8	1844.200000	861.600000	684.000000	47.617000	60644	41.870851	-87.776812	59.059000	26.93	13	0.926
40180	Oak Park-Forest Park	2019	8	1767.500000	673.000000	533.500000	44.385000	60644	41.872108	-87.791602	59.059000	26.93	13	0.926
40980	Harlem-Forest Park	2019	8	1164.700000	595.600000	412.500000	30.251000	60644	41.873490	-87.806961	59.059000	26.93	13	0.926
40390	Forest Park	2019	8	3168.400000	1554.600000	1238.000000	82.430000	60644	41.874257	-87.817318	59.059000	26.93	13	0.926
41030	Polk	2019	8	3160.200000	718.800000	485.500000	75.061000	60607	41.871551	-87.669530	15.552000	40.972	3	136.697
40830	18th	2019	8	1776.800000	1235.200000	925.500000	48.968000	60608	41.857908	-87.669147	92.472000	28.026	6	2.723
