station_id	station_name	year	month_beginning	avg_weekday	avg_saturday	avg_sunday	month_total	lat	long
41090	Monroe/State	2019	06/01/2019	10,360.1	4,375.4	3,279.2	245,475	41.880745	-87.627696
40560	Jackson/State	2019	06/01/2019	8,141.5	3,592.2	2,993.4	195,757	41.878153	-87.627596
41490	Harrison	2019	06/01/2019	3,541.2	3,147.8	2,443	98,777	41.874039	-87.627479
41400	Roosevelt	2019	06/01/2019	11,449.4	8,983.2	7,115.8	309,482	41.867368	-87.627402
41000	Cermak-Chinatown	2019	06/01/2019	4,380.3	5,019.2	3,991.8	132,660	41.853206	-87.630968
40190	Sox-35th-Dan Ryan	2019	06/01/2019	4,683.4	4,720.2	3,970.4	137,121	41.831191	-87.630636
41230	47th-Dan Ryan	2019	06/01/2019	2,733.5	2,062	1,716.2	73,560	41.810318	-87.630940
41170	Garfield-Dan Ryan	2019	06/01/2019	3,036.5	2,464.8	1,877.8	82,443	41.795420	-87.631157
40910	63rd-Dan Ryan	2019	06/01/2019	2,938.6	2,189.6	1,812.2	78,781	41.780536	-87.630952
40990	69th	2019	06/01/2019	4,352.8	3,429.8	2,656.2	117,486	41.768367	-87.625724
40240	79th	2019	06/01/2019	6,318.8	4,488.8	3,827.6	167,957	41.750419	-87.625112
41430	87th	2019	06/01/2019	3,814.5	2,841.4	2,330	102,146	41.735372	-87.624717
40450	95th/Dan Ryan	2019	06/01/2019	9,202.5	5,838.4	4,901.4	237,748	41.722377	-87.624342
41050	Linden	2019	06/01/2019	1,197.6	769.2	642.6	31,010	42.073153	-87.690730
41250	Central-Evanston	2019	06/01/2019	838.5	433.8	304.6	20,461	42.063987	-87.685617
40400	Noyes	2019	06/01/2019	969.2	462.6	414	23,766	42.058282	-87.683337
40520	Foster	2019	06/01/2019	911.2	500.8	398.4	22,719	42.054160	-87.683560
40050	Davis	2019	06/01/2019	3,699.5	2,410.2	1,846.8	95,275	42.047710	-87.683543
40690	Dempster	2019	06/01/2019	877.5	638.8	522.8	23,357	42.041655	-87.681602
40270	Main	2019	06/01/2019	1,198.9	825.8	655	31,381	42.033456	-87.679538
40840	South Boulevard	2019	06/01/2019	801.4	397.8	307.4	19,554	42.027612	-87.678329
40140	Dempster-Skokie	2019	06/01/2019	2,162	1,199.6	1,140	54,937	42.038951	-87.751919
41680	Oakton-Skokie	2019	06/01/2019	977.7	432	342	23,424	42.026243	-87.747221
40890	O'Hare Airport	2019	06/01/2019	11,279.7	8,465.6	9,409.6	314,970	41.977665	-87.904223
40820	Rosemont	2019	06/01/2019	6,695.4	4,211.8	3,276.6	171,350	41.983507	-87.859388
40230	Cumberland	2019	06/01/2019	4,563.8	2,085.6	1,659.2	110,000	41.984246	-87.838028
40750	Harlem-O'Hare	2019	06/01/2019	2,957	1,315	973.6	70,582	41.982270	-87.808900
41280	Jefferson Park	2019	06/01/2019	6,466	3,472	2,555.8	159,458	41.970634	-87.760892
41330	Montrose-O'Hare	2019	06/01/2019	2,446	1,165.6	902.6	59,261	41.961539	-87.743574
40550	Irving Park-O'Hare	2019	06/01/2019	4,455.2	2,415	1,853.4	110,445	41.952925	-87.729229
41240	Addison-O'Hare	2019	06/01/2019	2,843.3	1,305	976.6	68,274	41.947380	-87.719060
40060	Belmont-O'Hare	2019	06/01/2019	5,034.9	2,727	2,166	125,162	41.938132	-87.712359
41020	Logan Square	2019	06/01/2019	7,616.9	4,318	3,250.4	190,180	41.929728	-87.708541
40570	California/Milwaukee	2019	06/01/2019	5,878.9	3,053.8	2,326.4	144,479	41.921939	-87.696890
40670	Western/Milwaukee	2019	06/01/2019	5,662.9	2,667.4	2,017.4	136,682	41.916157	-87.687364
40590	Damen/Milwaukee	2019	06/01/2019	6,799.8	4,515.8	3,402	175,584	41.909744	-87.677437
40320	Division/Milwaukee	2019	06/01/2019	6,469	3,383.8	2,528.6	158,942	41.903355	-87.666496
41410	Chicago/Milwaukee	2019	06/01/2019	4,136.1	1,772	1,405.6	98,609	41.896075	-87.655214
40490	Grand/Milwaukee	2019	06/01/2019	3,193.7	1,793.6	1,482.6	80,254	41.891189	-87.647578
40370	Washington/Dearborn	2019	06/01/2019	14,874.9	7,072.6	6,026.4	362,993	41.883164	-87.629440
40790	Monroe/Dearborn	2019	06/01/2019	8,558	2,277.8	1,782.4	191,460	41.880703	-87.629378
40070	Jackson/Dearborn	2019	06/01/2019	6,889.2	2,805	2,246.4	163,041	41.878183	-87.629296
41340	LaSalle	2019	06/01/2019	2,888.2	1,265	1,048.8	69,332	41.875568	-87.631722
40430	Clinton-Forest Park	2019	06/01/2019	3,304.5	1,036.2	976	76,151	41.875539	-87.640984
40350	UIC-Halsted	2019	06/01/2019	3,735.3	1,649.6	1,284	89,373	41.875474	-87.649707
40470	Racine	2019	06/01/2019	2,162	1,014.2	728	51,950	41.875920	-87.659458
40810	Medical Center	2019	06/01/2019	2,567.6	857.8	694.4	59,112	41.875706	-87.673932
40220	Western-Forest Park	2019	06/01/2019	1,618.4	971.2	784.4	41,146	41.875478	-87.688436
40250	Kedzie-Homan-Forest Park	2019	06/01/2019	1,841.2	1,289	1,044.6	48,492	41.874341	-87.706040
40920	Pulaski-Forest Park	2019	06/01/2019	1,769.7	1,456.4	1,266.2	49,006	41.873797	-87.725663
40970	Cicero-Forest Park	2019	06/01/2019	1,315.5	964.4	730.2	34,783	41.871574	-87.745154
40010	Austin-Forest Park	2019	06/01/2019	1,899.8	856	689.4	45,723	41.870851	-87.776812
40180	Oak Park-Forest Park	2019	06/01/2019	1,827.3	634	483.4	42,133	41.872108	-87.791602
40980	Harlem-Forest Park	2019	06/01/2019	1,198.4	647	433.4	29,370	41.873490	-87.806961
40390	Forest Park	2019	06/01/2019	3,222.5	1,503.6	1,354.4	78,739	41.874257	-87.817318
41030	Polk	2019	06/01/2019	3,126.6	653	439.8	67,996	41.871551	-87.669530
40830	18th	2019	06/01/2019	1,835.2	1,106.4	796.4	46,218	41.857908	-87.669147
40210	Damen-Cermak	2019	06/01/2019	1,579.5	789.4	577.6	38,425	41.854517	-87.675975
40740	Western-Cermak	2019	06/01/2019	1,111.4	627.4	432.2	27,526	41.854225	-87.685129
40440	California-Cermak	2019	06/01/2019	1,437.7	990.2	816.8	37,789	41.854109	-87.694774
41040	Kedzie-Cermak	2019	06/01/2019	1,069.8	669.6	498.4	27,235	41.853964	-87.705408
40780	Central Park	2019	06/01/2019	1,149.4	645.4	493.2	28,680	41.853839	-87.714842
40150	Pulaski-Cermak	2019	06/01/2019	1,094.1	693.6	504.2	27,871	41.853732	-87.724311
40600	Kostner	2019	06/01/2019	493.5	272.8	218.6	12,326	41.853751	-87.733258
40420	Cicero-Cermak	2019	06/01/2019	1,244	828.8	658.4	32,315	41.851820	-87.745336
40580	54th/Cermak	2019	06/01/2019	2,307.1	1,192.2	920.8	56,707	41.851773	-87.756692
40020	Harlem-Lake	2019	06/01/2019	3,819.6	2,186	1,667.2	95,657	41.886848	-87.803176
41350	Oak Park-Lake	2019	06/01/2019	1,705.3	803	603.2	41,136	41.886988	-87.793783
40610	Ridgeland	2019	06/01/2019	1,458.5	541.2	385.8	33,804	41.887159	-87.783661
41260	Austin-Lake	2019	06/01/2019	1,816.3	1,010.6	723.8	44,998	41.887293	-87.774135
40280	Central-Lake	2019	06/01/2019	1,948.5	1,256.6	984.4	50,174	41.887389	-87.765650
40700	Laramie	2019	06/01/2019	1,126.7	754.2	567	29,140	41.887163	-87.754986
40480	Cicero-Lake	2019	06/01/2019	1,243.5	810.2	664	32,241	41.886519	-87.744698
40030	Pulaski-Lake	2019	06/01/2019	1,594.8	1,160.6	864.2	42,019	41.885412	-87.725404
41670	Conservatory	2019	06/01/2019	879.2	655.4	461	23,165	41.884904	-87.716523
41070	Kedzie-Lake	2019	06/01/2019	1,374.9	838.4	599.6	34,687	41.884321	-87.706155
41360	California-Lake	2019	06/01/2019	1,086	566.4	403.8	26,570	41.884220	-87.696234
40170	Ashland-Lake	2019	06/01/2019	2,526.6	1,310	851.6	61,339	41.885269	-87.666969
41510	Morgan-Lake	2019	06/01/2019	4,149.1	1,963.2	1,451.8	100,057	41.885586	-87.652193
41160	Clinton-Lake	2019	06/01/2019	4,748.9	2,459	1,177.2	113,158	41.885678	-87.641782
41690	Cermak-McCormick Place	2019	06/01/2019	1,888	1,485.8	977.6	50,077	41.853115	-87.626402
41120	35-Bronzeville-IIT	2019	06/01/2019	1,231.1	772.2	573.2	31,349	41.831677	-87.625826
40300	Indiana	2019	06/01/2019	797.2	413.2	344.2	19,730	41.821732	-87.621371
41270	43rd	2019	06/01/2019	1,003.7	517.8	409.6	24,711	41.816462	-87.619021
41080	47th-South Elevated	2019	06/01/2019	1,075.6	656.8	465.6	27,124	41.809209	-87.618826
40130	51st	2019	06/01/2019	934.7	586.8	424.4	23,750	41.802090	-87.618487
40510	Garfield-South Elevated	2019	06/01/2019	1,145.8	659.8	532.4	28,877	41.795172	-87.618327
41140	King Drive	2019	06/01/2019	478.1	263	218.4	11,968	41.780130	-87.615546
40720	East 63rd-Cottage Grove	2019	06/01/2019	1,034.1	626.6	480.6	26,218	41.780309	-87.605857
40940	Halsted/63rd	2019	06/01/2019	529.3	275.6	220.8	13,067	41.778943	-87.644244
40290	Ashland/63rd	2019	06/01/2019	1,024.9	591.2	447.2	25,690	41.778860	-87.663766
41290	Kimball	2019	06/01/2019	4,045.1	2,526.8	1,865.2	102,861	41.967901	-87.713065
41180	Kedzie-Brown	2019	06/01/2019	2,092.6	1,402.4	1,090.2	54,315	41.965996	-87.708821
40870	Francisco	2019	06/01/2019	1,771.9	918.4	683.6	43,447	41.966046	-87.701644
41010	Rockwell	2019	06/01/2019	1,911.7	875.2	677.6	45,997	41.966115	-87.694100
41480	Western-Brown	2019	06/01/2019	4,151.3	2,547.2	2,007.8	105,800	41.966163	-87.688502
40090	Damen-Brown	2019	06/01/2019	2,897.2	1,479.6	1,058.4	70,633	41.966286	-87.678639
41500	Montrose-Brown	2019	06/01/2019	2,716.8	1,517	1,142.2	67,631	41.961756	-87.675047
41460	Irving Park-Brown	2019	06/01/2019	3,381	1,905.2	1,346.2	83,877	41.954521	-87.674868
41440	Addison-Brown	2019	06/01/2019	2,580.1	1,156.2	856.8	61,666	41.947028	-87.674642
41310	Paulina	2019	06/01/2019	2,983.5	1,607.4	1,140.2	73,408	41.943623	-87.670907
40360	Southport	2019	06/01/2019	3,788.1	2,265	1,893.4	96,554	41.943744	-87.663619
41210	Wellington	2019	06/01/2019	3,123.3	1,376.6	1,769	78,193	41.936033	-87.653266
40530	Diversey	2019	06/01/2019	5,721.8	2,856.6	2,985	143,644	41.932732	-87.653131
40660	Armitage	2019	06/01/2019	4,414.2	2,343.6	1,763	108,816	41.918217	-87.652644
40800	Sedgwick	2019	06/01/2019	4,115	2,964.4	2,068.6	107,464	41.910409	-87.639302
40710	Chicago/Franklin	2019	06/01/2019	7,202.2	2,588.8	1,851.2	166,244	41.896810	-87.635924
40460	Merchandise Mart	2019	06/01/2019	8,945.5	2,007.4	1,445.8	196,175	41.888969	-87.633924
40930	Midway Airport	2019	06/01/2019	8,760.4	4,157	3,980.2	215,893	41.786610	-87.737875
40960	Pulaski-Orange	2019	06/01/2019	5,076.3	2,207.8	1,825.8	121,694	41.799756	-87.724493
41150	Kedzie-Midway	2019	06/01/2019	3,391.4	1,739.2	1,320.2	83,125	41.804236	-87.704406
40310	Western-Orange	2019	06/01/2019	3,683	1,898.8	1,497	90,638	41.804546	-87.684019
40120	35th/Archer	2019	06/01/2019	3,021.3	1,559.6	1,181	74,129	41.829353	-87.680622
41060	Ashland-Orange	2019	06/01/2019	1,596	887.6	711	39,912	41.839234	-87.665317
41130	Halsted-Orange	2019	06/01/2019	2,413.6	1,162.6	896.4	58,566	41.846780	-87.648088
40730	Washington/Wells	2019	06/01/2019	8,545.9	1,207.2	1,022.6	182,067	41.882695	-87.633780
40040	Quincy/Wells	2019	06/01/2019	8,372.1	1,545	1,455.8	182,445	41.878723	-87.633740
40160	LaSalle/Van Buren	2019	06/01/2019	3,144.8	544.6	459.8	67,917	41.876800	-87.631739
40850	Library	2019	06/01/2019	3,294.9	1,636.8	1,249.4	80,329	41.876862	-87.628196
40680	Adams/Wabash	2019	06/01/2019	7,240.8	3,137.2	2,270.8	171,856	41.879507	-87.626037
41700	Washington/Wabash	2019	06/01/2019	10,930.3	5,662.2	4,200.6	267,920	41.883220	-87.626189
40260	State/Lake	2019	06/01/2019	13,476.3	7,134.8	5,868	334,540	41.885740	-87.627835
40380	Clark/Lake	2019	06/01/2019	22,220	6,486.2	5,493	504,296	41.885737	-87.630886
40900	Howard	2019	07/01/2019	5,175.7	3,691	2,950	143,380	42.019063	-87.672892
41190	Jarvis	2019	07/01/2019	1,424.7	1,248	1,041.2	41,542	42.015876	-87.669092
40100	Morse	2019	07/01/2019	4,243.8	3,082.8	2,621	118,800	42.008362	-87.665909
41300	Loyola	2019	07/01/2019	4,591.8	3,477	2,742.8	128,641	42.001073	-87.661061
40760	Granville	2019	07/01/2019	3,404.8	2,418.3	1,936	94,258	41.993664	-87.659202
40880	Thorndale	2019	07/01/2019	2,968.4	2,047.8	1,634.6	81,668	41.990259	-87.659076
41380	Bryn Mawr	2019	07/01/2019	4,144.9	3,156.5	2,556.2	116,594	41.983504	-87.658840
40340	Berwyn	2019	07/01/2019	3,122.8	2,253	1,876.2	87,095	41.977984	-87.658668
41200	Argyle	2019	07/01/2019	2,931.1	2,307.8	1,892.8	83,179	41.973453	-87.658530
40770	Lawrence	2019	07/01/2019	2,913.5	2,272.3	1,770.4	82,039	41.969139	-87.658493
40540	Wilson	2019	07/01/2019	6,363.9	4,173	3,157.6	172,485	41.964273	-87.657588
40080	Sheridan	2019	07/01/2019	4,541.6	3,068.5	2,423.6	124,307	41.953775	-87.654929
41420	Addison-North Main	2019	07/01/2019	8,173.9	9,717	7,196.2	254,675	41.947428	-87.653626
41320	Belmont-North Main	2019	07/01/2019	11,282.6	8,456	6,497.6	314,529	41.939751	-87.653380
41220	Fullerton	2019	07/01/2019	9,661.2	6,440.5	4,906.8	262,843	41.925051	-87.652866
40650	North/Clybourn	2019	07/01/2019	5,310.3	4,450.8	3,435	151,804	41.910655	-87.649177
40630	Clark/Division	2019	07/01/2019	7,539.4	6,327.5	5,036.6	216,360	41.903920	-87.631412
41450	Chicago/State	2019	07/01/2019	14,210.4	11,098.8	8,963.6	401,842	41.896671	-87.628176
40330	Grand/State	2019	07/01/2019	12,366	11,150.5	9,378	363,545	41.891665	-87.628021
41660	Lake/State	2019	07/01/2019	21,477.7	12,649.3	9,455	570,382	41.884809	-87.627813
41090	Monroe/State	2019	07/01/2019	10,093.5	4,396.5	3,244.6	255,865	41.880745	-87.627696
40560	Jackson/State	2019	07/01/2019	7,804.9	4,104.3	2,985.4	203,052	41.878153	-87.627596
41490	Harrison	2019	07/01/2019	3,207.8	3,076.5	2,391.2	94,834	41.874039	-87.627479
41400	Roosevelt	2019	07/01/2019	10,967.1	8,542.5	7,970.4	315,298	41.867368	-87.627402
41000	Cermak-Chinatown	2019	07/01/2019	4,191.4	4,416.3	4,043.6	130,094	41.853206	-87.630968
40190	Sox-35th-Dan Ryan	2019	07/01/2019	4,863.4	4,541.3	4,341.6	146,868	41.831191	-87.630636
41230	47th-Dan Ryan	2019	07/01/2019	2,788.9	2,076.3	1,698.2	78,151	41.810318	-87.630940
41170	Garfield-Dan Ryan	2019	07/01/2019	2,980.3	2,356	1,840.8	84,194	41.795420	-87.631157
40910	63rd-Dan Ryan	2019	07/01/2019	2,808.2	2,168.5	1,824.4	79,577	41.780536	-87.630952
40990	69th	2019	07/01/2019	4,553.5	3,384.3	2,813	127,780	41.768367	-87.625724
40240	79th	2019	07/01/2019	6,327.9	4,511.8	3,951.4	177,018	41.750419	-87.625112
41430	87th	2019	07/01/2019	3,777.6	2,816.3	2,336.8	106,057	41.735372	-87.624717
40450	95th/Dan Ryan	2019	07/01/2019	9,187.6	5,841.5	4,865.8	249,823	41.722377	-87.624342
41050	Linden	2019	07/01/2019	1,073	749	586.4	29,534	42.073153	-87.690730
41250	Central-Evanston	2019	07/01/2019	803.1	371.5	353.2	20,920	42.063987	-87.685617
40400	Noyes	2019	07/01/2019	973.1	467.5	352.4	25,041	42.058282	-87.683337
40520	Foster	2019	07/01/2019	923.5	567.5	394.4	24,558	42.054160	-87.683560
40050	Davis	2019	07/01/2019	3,551.8	2,348	1,815.2	96,608	42.047710	-87.683543
40690	Dempster	2019	07/01/2019	839.8	610.3	516	23,496	42.041655	-87.681602
40270	Main	2019	07/01/2019	1,171	746.5	582.2	31,660	42.033456	-87.679538
40840	South Boulevard	2019	07/01/2019	800.6	413.8	329.6	20,917	42.027612	-87.678329
40140	Dempster-Skokie	2019	07/01/2019	1,867.9	1,183	985	50,750	42.038951	-87.751919
41680	Oakton-Skokie	2019	07/01/2019	943.8	423.8	327.6	24,097	42.026243	-87.747221
40890	O'Hare Airport	2019	07/01/2019	12,528.8	9,554.5	11,529.8	371,500	41.977665	-87.904223
40820	Rosemont	2019	07/01/2019	6,382.3	3,968.8	3,167	172,121	41.983507	-87.859388
40230	Cumberland	2019	07/01/2019	4,295.3	1,996	1,602.8	110,494	41.984246	-87.838028
40750	Harlem-O'Hare	2019	07/01/2019	2,765.5	1,368.5	1,103.2	71,830	41.982270	-87.808900
41280	Jefferson Park	2019	07/01/2019	6,315.1	3,514.3	2,596.6	165,973	41.970634	-87.760892
41330	Montrose-O'Hare	2019	07/01/2019	2,558.9	1,138.3	950.6	65,601	41.961539	-87.743574
40550	Irving Park-O'Hare	2019	07/01/2019	4,301	2,368.3	1,980.4	113,997	41.952925	-87.729229
41240	Addison-O'Hare	2019	07/01/2019	2,925.1	1,401.8	1,088.6	75,403	41.947380	-87.719060
40060	Belmont-O'Hare	2019	07/01/2019	4,976.9	2,692.5	2,173.8	131,130	41.938132	-87.712359
41020	Logan Square	2019	07/01/2019	7,386.8	4,087	3,251.2	195,114	41.929728	-87.708541
40570	California/Milwaukee	2019	07/01/2019	5,636.5	3,078.8	2,365.6	148,145	41.921939	-87.696890
40670	Western/Milwaukee	2019	07/01/2019	5,599.7	2,504.5	1,964.4	143,034	41.916157	-87.687364
40590	Damen/Milwaukee	2019	07/01/2019	6,584.8	4,942.3	3,648.8	182,878	41.909744	-87.677437
40320	Division/Milwaukee	2019	07/01/2019	6,128.5	3,454.3	2,682.4	162,056	41.903355	-87.666496
41410	Chicago/Milwaukee	2019	07/01/2019	3,888.3	1,787.3	1,434	99,862	41.896075	-87.655214
40490	Grand/Milwaukee	2019	07/01/2019	3,036.7	1,762	1,494	81,325	41.891189	-87.647578
40370	Washington/Dearborn	2019	07/01/2019	14,463.4	7,245.3	5,718	375,766	41.883164	-87.629440
40790	Monroe/Dearborn	2019	07/01/2019	8,219.2	2,270.8	1,835.8	199,085	41.880703	-87.629378
40070	Jackson/Dearborn	2019	07/01/2019	6,626.5	3,141.5	2,462.2	170,661	41.878183	-87.629296
41340	LaSalle	2019	07/01/2019	2,728.4	1,280.3	1,097.8	70,634	41.875568	-87.631722
40430	Clinton-Forest Park	2019	07/01/2019	3,295.8	1,167.5	1,107.2	82,713	41.875539	-87.640984
40350	UIC-Halsted	2019	07/01/2019	3,803.3	1,632	1,307	96,735	41.875474	-87.649707
40470	Racine	2019	07/01/2019	1,741.8	974	811.2	46,272	41.875920	-87.659458
40810	Medical Center	2019	07/01/2019	2,461	1,036.8	719.6	61,886	41.875706	-87.673932
40220	Western-Forest Park	2019	07/01/2019	1,498.1	973.5	781.6	40,761	41.875478	-87.688436
40250	Kedzie-Homan-Forest Park	2019	07/01/2019	1,884	1,359.5	1,160.2	52,688	41.874341	-87.706040
40920	Pulaski-Forest Park	2019	07/01/2019	1,645.3	1,415.3	1,239	48,052	41.873797	-87.725663
40970	Cicero-Forest Park	2019	07/01/2019	1,286.1	897.5	724.2	35,505	41.871574	-87.745154
40010	Austin-Forest Park	2019	07/01/2019	1,840.4	902.8	705.4	47,627	41.870851	-87.776812
40180	Oak Park-Forest Park	2019	07/01/2019	1,754.5	689.5	502.2	43,868	41.872108	-87.791602
40980	Harlem-Forest Park	2019	07/01/2019	1,150.5	602	425.4	29,845	41.873490	-87.806961
40390	Forest Park	2019	07/01/2019	3,128.9	1,560	1,308	81,616	41.874257	-87.817318
41030	Polk	2019	07/01/2019	3,127.7	649.3	491.8	73,865	41.871551	-87.669530
40830	18th	2019	07/01/2019	1,799.7	1,107	874.4	48,394	41.857908	-87.669147
40210	Damen-Cermak	2019	07/01/2019	1,537	809.8	597	40,037	41.854517	-87.675975
40740	Western-Cermak	2019	07/01/2019	1,081.3	581	459.4	28,409	41.854225	-87.685129
40440	California-Cermak	2019	07/01/2019	1,431.5	758.5	558.4	37,319	41.854109	-87.694774
41040	Kedzie-Cermak	2019	07/01/2019	1,081.9	610.5	465.4	28,571	41.853964	-87.705408
40780	Central Park	2019	07/01/2019	1,145.6	631.3	522.4	30,341	41.853839	-87.714842
40150	Pulaski-Cermak	2019	07/01/2019	1,081.8	671.8	563.6	29,305	41.853732	-87.724311
40600	Kostner	2019	07/01/2019	466.7	262.5	230	12,468	41.853751	-87.733258
40420	Cicero-Cermak	2019	07/01/2019	1,234	807	637	33,562	41.851820	-87.745336
40580	54th/Cermak	2019	07/01/2019	2,237.9	1,176.5	874	58,310	41.851773	-87.756692
40020	Harlem-Lake	2019	07/01/2019	3,735.6	2,084.3	1,623.6	98,639	41.886848	-87.803176
41350	Oak Park-Lake	2019	07/01/2019	1,624.1	805.3	563.2	41,767	41.886988	-87.793783
40610	Ridgeland	2019	07/01/2019	1,398.2	554.3	380	34,878	41.887159	-87.783661
41260	Austin-Lake	2019	07/01/2019	1,812.6	983	764.8	47,633	41.887293	-87.774135
40280	Central-Lake	2019	07/01/2019	1,936.6	1,248.8	968.4	52,442	41.887389	-87.765650
40700	Laramie	2019	07/01/2019	1,071.2	681.8	546.6	29,026	41.887163	-87.754986
40480	Cicero-Lake	2019	07/01/2019	1,198.5	806.3	641.8	32,802	41.886519	-87.744698
40030	Pulaski-Lake	2019	07/01/2019	1,511.8	1,044.3	818.6	41,530	41.885412	-87.725404
41670	Conservatory	2019	07/01/2019	933.8	629.5	484.4	25,484	41.884904	-87.716523
41070	Kedzie-Lake	2019	07/01/2019	1,255.8	795.5	596.2	33,791	41.884321	-87.706155
41360	California-Lake	2019	07/01/2019	1,047.6	524.5	417.2	27,232	41.884220	-87.696234
40170	Ashland-Lake	2019	07/01/2019	2,532.9	2,155.5	1,179	70,240	41.885269	-87.666969
41510	Morgan-Lake	2019	07/01/2019	3,962.1	1,222.3	1,047.4	97,293	41.885586	-87.652193
41160	Clinton-Lake	2019	07/01/2019	4,722.2	1,529.3	834.2	114,176	41.885678	-87.641782
41690	Cermak-McCormick Place	2019	07/01/2019	1,871.8	1,424.3	930.4	51,529	41.853115	-87.626402
41120	35-Bronzeville-IIT	2019	07/01/2019	1,570.6	984.3	808.6	42,534	41.831677	-87.625826
40300	Indiana	2019	07/01/2019	800	434.5	351.2	21,094	41.821732	-87.621371
41270	43rd	2019	07/01/2019	1,024.1	526.5	422.2	26,747	41.816462	-87.619021
41080	47th-South Elevated	2019	07/01/2019	1,128.8	669	512.4	30,072	41.809209	-87.618826
40130	51st	2019	07/01/2019	987	620.3	481.4	26,601	41.802090	-87.618487
40510	Garfield-South Elevated	2019	07/01/2019	1,245.5	734	599.4	33,333	41.795172	-87.618327
41140	King Drive	2019	07/01/2019	481.4	286	252.6	12,997	41.780130	-87.615546
40720	East 63rd-Cottage Grove	2019	07/01/2019	1,081	642	489.6	28,799	41.780309	-87.605857
40940	Halsted/63rd	2019	07/01/2019	515.2	285	219.2	13,570	41.778943	-87.644244
40290	Ashland/63rd	2019	07/01/2019	998.9	585	499.8	26,815	41.778860	-87.663766
41290	Kimball	2019	07/01/2019	3,878.3	2,527.8	1,873.8	104,802	41.967901	-87.713065
41180	Kedzie-Brown	2019	07/01/2019	1,998.8	1,419.3	1,085.4	55,078	41.965996	-87.708821
40870	Francisco	2019	07/01/2019	1,693.4	868.8	649	43,974	41.966046	-87.701644
41010	Rockwell	2019	07/01/2019	1,794.8	859.8	651.6	46,183	41.966115	-87.694100
41480	Western-Brown	2019	07/01/2019	4,005.6	2,640.8	1,913	108,252	41.966163	-87.688502
40090	Damen-Brown	2019	07/01/2019	2,651.9	1,373	1,021.6	68,941	41.966286	-87.678639
41500	Montrose-Brown	2019	07/01/2019	2,610.4	1,444.3	1,037.6	68,393	41.961756	-87.675047
41460	Irving Park-Brown	2019	07/01/2019	3,116.5	1,532.5	1,058.6	79,987	41.954521	-87.674868
41440	Addison-Brown	2019	07/01/2019	2,241.6	1,052	788.4	57,466	41.947028	-87.674642
41310	Paulina	2019	07/01/2019	2,805.9	1,666.3	1,126.2	74,025	41.943623	-87.670907
40360	Southport	2019	07/01/2019	3,532.5	2,306.8	1,608.6	94,985	41.943744	-87.663619
41210	Wellington	2019	07/01/2019	3,022.5	1,308.3	885.8	76,158	41.936033	-87.653266
40530	Diversey	2019	07/01/2019	5,430.4	2,718.5	1,854.4	139,615	41.932732	-87.653131
40660	Armitage	2019	07/01/2019	3,820.8	2,257.5	1,574.4	100,960	41.918217	-87.652644
40800	Sedgwick	2019	07/01/2019	3,922	2,530	1,969	106,249	41.910409	-87.639302
40710	Chicago/Franklin	2019	07/01/2019	7,001.6	2,681.3	1,799.8	173,760	41.896810	-87.635924
40460	Merchandise Mart	2019	07/01/2019	8,317	1,993	1,316.2	197,526	41.888969	-87.633924
40930	Midway Airport	2019	07/01/2019	8,309	4,226	3,996.4	219,685	41.786610	-87.737875
40960	Pulaski-Orange	2019	07/01/2019	4,790.5	2,270	1,971	124,326	41.799756	-87.724493
41150	Kedzie-Midway	2019	07/01/2019	3,246.2	1,710	1,410	85,307	41.804236	-87.704406
40310	Western-Orange	2019	07/01/2019	3,594.5	1,967.3	1,627.8	95,088	41.804546	-87.684019
40120	35th/Archer	2019	07/01/2019	2,918	1,576.5	1,289.6	76,951	41.829353	-87.680622
41060	Ashland-Orange	2019	07/01/2019	1,551.3	927	727.4	41,473	41.839234	-87.665317
41130	Halsted-Orange	2019	07/01/2019	2,313.6	1,138.3	934	60,123	41.846780	-87.648088
40730	Washington/Wells	2019	07/01/2019	8,389.7	1,263.8	850.6	193,882	41.882695	-87.633780
40040	Quincy/Wells	2019	07/01/2019	8,318.6	1,690	1,358.6	196,562	41.878723	-87.633740
40160	LaSalle/Van Buren	2019	07/01/2019	3,094.4	588.3	424.2	72,550	41.876800	-87.631739
40850	Library	2019	07/01/2019	3,455.6	1,844.5	1,284.2	89,823	41.876862	-87.628196
40680	Adams/Wabash	2019	07/01/2019	7,075.1	3,525.8	2,931.4	184,412	41.879507	-87.626037
41700	Washington/Wabash	2019	07/01/2019	11,377.9	5,688	4,568	295,905	41.883220	-87.626189
40260	State/Lake	2019	07/01/2019	13,286.6	7,131.3	5,798.2	349,822	41.885740	-87.627835
40380	Clark/Lake	2019	07/01/2019	21,472.5	6,483.8	5,358.2	525,120	41.885737	-87.630886
40900	Howard	2019	08/01/2019	5,141.4	3,690	2,920.3	143,241	42.019063	-87.672892
41190	Jarvis	2019	08/01/2019	1,433.6	1,314.2	1,041.5	42,277	42.015876	-87.669092
40100	Morse	2019	08/01/2019	4,212.2	3,236.6	2,645.5	119,433	42.008362	-87.665909
41300	Loyola	2019	08/01/2019	4,893.2	4,162.8	3,135.3	141,006	42.001073	-87.661061
40760	Granville	2019	08/01/2019	3,434.2	2,714	2,119	97,599	41.993664	-87.659202
40880	Thorndale	2019	08/01/2019	2,815.9	2,185.2	1,755.3	79,896	41.990259	-87.659076
