station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal
40490,Grand/Milwaukee,03/01/2006,"1,604.2",786.8,509,"42,079"
40370,Washington/Dearborn,03/01/2006,"8,947.9","3,792.8","2,039","229,129"
40790,Monroe/Dearborn,03/01/2006,"6,147.5","1,891.8","1,047.8","153,150"
40070,Jackson/Dearborn,03/01/2006,"6,868.8","2,482.8","1,338.3","173,266"
41340,LaSalle,03/01/2006,"2,813.2",894.5,595.3,"70,662"
40430,Clinton-Forest Park,03/01/2006,"3,110.7",998.5,856.5,"78,967"
40350,UIC-Halsted,03/01/2006,"5,493.6","1,737","1,080","137,620"
40470,Racine,03/01/2006,"2,445.9","1,130.3",571,"63,061"
40810,Medical Center,03/01/2006,"2,293.1",826.5,570.5,"58,329"
40220,Western-Forest Park,03/01/2006,"1,063.1",605,428,"28,583"
40250,Kedzie-Homan-Forest Park,03/01/2006,"1,429.7",837.8,569.8,"38,513"
40920,Pulaski-Forest Park,03/01/2006,"1,200",813,582.8,"33,183"
40970,Cicero-Forest Park,03/01/2006,"1,000",641.5,445,"27,346"
40010,Austin-Forest Park,03/01/2006,"1,614.8",701,466,"41,809"
40180,Oak Park-Forest Park,03/01/2006,"1,490.5",545.5,315.5,"37,725"
40980,Harlem-Forest Park,03/01/2006,813,466,297.8,"21,753"
40390,Forest Park,03/01/2006,"3,668.7","1,567","1,020.5","94,730"
41030,Polk,03/01/2006,"3,161.5",764.8,453.5,"77,587"
40830,18th,03/01/2006,"1,107.6",685.5,427.8,"29,927"
40210,Damen-Cermak,03/01/2006,878.6,401.3,262.5,"22,863"
40740,Western-Cermak,03/01/2006,752.7,387.8,260.5,"19,904"
40440,California-Cermak,03/01/2006,947.3,439,282.8,"24,675"
41040,Kedzie-Cermak,03/01/2006,576,320.8,221.5,"15,418"
40780,Central Park,03/01/2006,708.2,357.8,243.3,"18,693"
40150,Pulaski-Cermak,03/01/2006,682.4,396.8,281,"18,406"
40600,Kostner,03/01/2006,350.2,161,113.5,"9,152"
40420,Cicero-Cermak,03/01/2006,989.4,515.5,352,"26,226"
40580,54th/Cermak,03/01/2006,"1,860.1",784.3,515.8,"47,982"
40020,Harlem-Lake,03/01/2006,"3,338.6","1,933.3","1,069","88,797"
41350,Oak Park-Lake,03/01/2006,"1,469.8",843.8,504.3,"39,197"
40610,Ridgeland,03/01/2006,"1,331",496,246.5,"33,582"
41260,Austin-Lake,03/01/2006,"1,949.4","1,037",685,"51,724"
40280,Central-Lake,03/01/2006,"2,358.3","1,410",939,"63,637"
40700,Laramie,03/01/2006,"1,475.3",865.5,548.3,"39,587"
40480,Cicero-Lake,03/01/2006,"1,372.3",806.5,606,"37,213"
40030,Pulaski-Lake,03/01/2006,"1,516.6",892.5,607.5,"40,882"
41670,Conservatory,03/01/2006,763.8,444,236.8,"20,291"
41070,Kedzie-Lake,03/01/2006,"1,249.3",684.3,498.5,"33,464"
41360,California-Lake,03/01/2006,974.6,489.8,343.3,"25,748"
40170,Ashland-Lake,03/01/2006,"1,783.5",839.5,394.5,"45,956"
41160,Clinton-Lake,03/01/2006,"2,478.7",650.8,410,"61,253"
41120,35-Bronzeville-IIT,03/01/2006,"2,369.8","1,503",944,"64,294"
40300,Indiana,03/01/2006,700.9,356,261,"18,589"
41270,43rd,03/01/2006,947.4,460.3,299.5,"24,830"
41080,47th-South Elevated,03/01/2006,"1,286.7",779.5,458,"34,545"
40130,51st,03/01/2006,"1,030",672,401.8,"27,986"
40510,Garfield-South Elevated,03/01/2006,"1,390.9",819.5,549.3,"37,466"
41140,King Drive,03/01/2006,675.3,429,274.5,"18,347"
40720,East 63rd-Cottage Grove,03/01/2006,"1,323.4",753.5,512,"35,501"
40940,Halsted/63rd,03/01/2006,641.6,392.3,273.3,"17,418"
40290,Ashland/63rd,03/01/2006,"1,898","1,048.3",768.8,"50,923"
41290,Kimball,03/01/2006,"4,159.4",544.8,368.8,"99,320"
41180,Kedzie-Brown,03/01/2006,0,0,0,0
40870,Francisco,03/01/2006,"1,457.4",147.8,87,"34,459"
41010,Rockwell,03/01/2006,0,0,0,0
41480,Western-Brown,03/01/2006,"4,109.7","3,940.5","2,305.5","119,507"
40090,Damen-Brown,03/01/2006,"1,883.5","1,126.5",647,"50,415"
41500,Montrose-Brown,03/01/2006,"2,183.3","1,281.5",676.5,"58,049"
41460,Irving Park-Brown,03/01/2006,"2,389.2","1,240.8",679.8,"62,634"
41440,Addison-Brown,03/01/2006,"1,910.9",951.5,484.8,"49,696"
41310,Paulina,03/01/2006,"2,169.5","1,257",756.5,"57,953"
40360,Southport,03/01/2006,"2,690.4","1,632",870.3,"71,888"
41210,Wellington,03/01/2006,"2,545.8","1,043.5",644,"65,304"
40530,Diversey,03/01/2006,"4,636.2","2,647.5","1,419.8","122,902"
40660,Armitage,03/01/2006,"3,764.8","1,820.8","1,003","97,886"
40800,Sedgwick,03/01/2006,"2,984.4","1,626.5","1,035","79,287"
40710,Chicago/Franklin,03/01/2006,"4,112.8","1,911",955.8,"106,061"
40460,Merchandise Mart,03/01/2006,"5,541.9","1,233.8",498.5,"134,392"
40930,Midway Airport,03/01/2006,"8,860.4","4,212.3","3,724","235,534"
40960,Pulaski-Orange,03/01/2006,"5,240.6","1,770.5","1,015.5","131,677"
41150,Kedzie-Midway,03/01/2006,"3,077.2","1,283.5",820.5,"79,191"
40310,Western-Orange,03/01/2006,"3,425.5","1,379.8",887.3,"87,855"
40120,35th/Archer,03/01/2006,"2,589.4","1,013",589.8,"65,968"
41060,Ashland-Orange,03/01/2006,"1,400.3",670.8,484,"36,826"
41130,Halsted-Orange,03/01/2006,"2,556.6","1,071.8",642.3,"65,657"
40730,Washington/Wells,03/01/2006,"7,144.3","1,080",538.5,"170,793"
40040,Quincy/Wells,03/01/2006,"6,835.8","1,342.8",938.3,"166,347"
40160,LaSalle/Van Buren,03/01/2006,"2,990.1",387.8,305.5,"71,545"
40850,Library,03/01/2006,"2,558.7","1,051.5",535.8,"65,200"
40680,Adams/Wabash,03/01/2006,"7,085.9","3,035.8","1,449.3","180,915"
40640,Madison/Wabash,03/01/2006,"4,787.8","2,355.3","1,030.5","123,662"
40200,Randolph/Wabash,03/01/2006,"5,628.1","2,702.5","1,444.3","146,033"
40260,State/Lake,03/01/2006,"7,331","4,120.3","2,523","195,186"
40380,Clark/Lake,03/01/2006,"16,504.2","4,199.3","2,898.5","407,987"
40900,Howard,04/01/2006,"6,116.1","4,300.6","2,966.8","158,658"
41190,Jarvis,04/01/2006,"1,261.2",951.8,671,"33,337"
40100,Morse,04/01/2006,"3,888","2,810.2","2,025.8","101,939"
41300,Loyola,04/01/2006,"5,048.4","3,933","2,594.8","133,606"
40760,Granville,04/01/2006,"3,677.7","3,035","2,084.4","99,150"
40880,Thorndale,04/01/2006,"2,750.7","1,909.8","1,330.8","71,216"
41380,Bryn Mawr,04/01/2006,"4,488.1","3,077","2,153.2","115,913"
40340,Berwyn,04/01/2006,"3,381.2","2,486.6","1,722.6","88,669"
41200,Argyle,04/01/2006,"2,605.2","1,879.4","1,377","68,385"
40770,Lawrence,04/01/2006,"3,124.7","2,478.6","1,662.6","83,200"
40540,Wilson,04/01/2006,"5,283.1","3,454","2,156.8","133,715"
40080,Sheridan,04/01/2006,"4,662.5","3,117.2","2,182.4","119,747"
41420,Addison-North Main,04/01/2006,"8,484.4","7,960.6","5,156.4","235,273"
41320,Belmont-North Main,04/01/2006,"10,374.2","9,012.4","5,873","281,910"
41220,Fullerton,04/01/2006,"11,780.4","7,062.8","4,809","294,967"
40650,North/Clybourn,04/01/2006,"4,314.8","3,927","2,549.8","118,680"
40630,Clark/Division,04/01/2006,"7,058.8","5,831.6","4,184.6","191,256"
41450,Chicago/State,04/01/2006,"14,310.7","12,105","7,449","383,983"
40330,Grand/State,04/01/2006,"10,134.2","9,272.4","5,893.8","278,515"
41660,Lake/State,04/01/2006,"10,701","6,068.8","3,782.2","263,274"
40500,Washington/State,04/01/2006,"8,897","4,366.2","2,427.2","211,906"
41090,Monroe/State,04/01/2006,"6,508","2,991.2","1,659.8","153,414"
40560,Jackson/State,04/01/2006,"11,064.9","4,334.8","3,005.6","258,000"
41490,Harrison,04/01/2006,"3,672.6","2,786.6","1,915","96,959"
41400,Roosevelt,04/01/2006,"7,736.8","5,664.2","4,313.4","204,623"
41000,Cermak-Chinatown,04/01/2006,"3,664.8","3,420.4","2,399.2","102,393"
40190,Sox-35th-Dan Ryan,04/01/2006,"4,678","3,936.6","3,691.6","131,700"
41230,47th-Dan Ryan,04/01/2006,"2,645.6","1,693.6","1,225.6","67,508"
41170,Garfield-Dan Ryan,04/01/2006,"3,800","2,684.2","1,695.6","97,898"
40910,63rd-Dan Ryan,04/01/2006,"2,877.2","1,961.8","1,548.8","75,096"
40990,69th,04/01/2006,"5,750.2","3,702.4","2,558","146,306"
40240,79th,04/01/2006,"7,338.1","4,756.4","3,420.8","187,648"
41430,87th,04/01/2006,"4,500.1","2,645.6","1,667.6","111,568"
40450,95th/Dan Ryan,04/01/2006,"13,854.6","7,526","5,428.8","341,865"
41050,Linden,04/01/2006,"1,082",742.8,430.6,"27,506"
41250,Central-Evanston,04/01/2006,901,398,253.2,"21,275"
40400,Noyes,04/01/2006,586.6,439.2,221.8,"15,037"
40520,Foster,04/01/2006,729.1,489,255,"18,302"
40050,Davis,04/01/2006,"3,745.5","2,981.6","1,687.2","98,254"
40690,Dempster,04/01/2006,750.2,540,357,"19,488"
40270,Main,04/01/2006,"1,201.2",712.2,430.2,"29,735"
40840,South Boulevard,04/01/2006,781.9,362.4,203.6,"18,467"
40140,Skokie,04/01/2006,"2,496.5",0,0,"49,930"
40890,O'Hare Airport,04/01/2006,"9,553.1","7,360.2","7,871","267,218"
40820,Rosemont,04/01/2006,"5,446.3","2,972.6","1,911","133,344"
40230,Cumberland,04/01/2006,"5,805.3","2,772.6","1,958.2","139,759"
40750,Harlem-O'Hare,04/01/2006,"2,918.4","1,224.4",795.4,"68,467"
41280,Jefferson Park,04/01/2006,"6,450.4","3,118.2","2,164.6","155,422"
41330,Montrose-O'Hare,04/01/2006,"1,971.9",827.2,587.2,"46,509"
40550,Irving Park-O'Hare,04/01/2006,"4,096.3","1,977.2","1,437.8","99,001"
41240,Addison-O'Hare,04/01/2006,"2,677.5","1,169.4",822,"63,506"
40060,Belmont-O'Hare,04/01/2006,"4,761.4","2,730.4","1,874.6","118,253"
41020,Logan Square,04/01/2006,"5,210.8","3,022.6","2,005.6","129,357"
40570,California/Milwaukee,04/01/2006,"3,427.8","1,924.8","1,216.8","84,264"
40670,Western/Milwaukee,04/01/2006,"3,994.6","1,873.8","1,262.6","95,574"
40590,Damen/Milwaukee,04/01/2006,"4,808.3","2,993","1,997.4","121,118"
40320,Division/Milwaukee,04/01/2006,"4,778.8","2,452.4","1,672.2","116,199"
41410,Chicago/Milwaukee,04/01/2006,"2,858.2","1,362.8",862.6,"68,290"
40490,Grand/Milwaukee,04/01/2006,"1,606.6",782.8,488.8,"38,489"
40370,Washington/Dearborn,04/01/2006,"9,156.9","3,361.4","1,869.6","209,292"
40790,Monroe/Dearborn,04/01/2006,"6,084","1,692.4","1,019","135,236"
40070,Jackson/Dearborn,04/01/2006,"6,901.6","2,166.8","1,525.4","156,492"
41340,LaSalle,04/01/2006,"2,952.6",982.6,623.6,"67,083"
40430,Clinton-Forest Park,04/01/2006,"3,105.6","1,013.2",856.6,"71,461"
40350,UIC-Halsted,04/01/2006,"6,150.2","2,021.8","1,178.2","139,003"
40470,Racine,04/01/2006,"2,142.1","1,042",629.6,"51,199"
40810,Medical Center,04/01/2006,"2,198.1",825.8,524.2,"50,711"
40220,Western-Forest Park,04/01/2006,"1,047.1",626,435.8,"26,251"
40250,Kedzie-Homan-Forest Park,04/01/2006,"1,435",830,608.2,"35,890"
40920,Pulaski-Forest Park,04/01/2006,"1,260.2",883,630.4,"32,771"
40970,Cicero-Forest Park,04/01/2006,"1,002.6",665.2,448.2,"25,619"
40010,Austin-Forest Park,04/01/2006,"1,688.7",724.6,477.2,"39,782"
40180,Oak Park-Forest Park,04/01/2006,"1,561.7",562.6,356.2,"35,828"
40980,Harlem-Forest Park,04/01/2006,864.1,482.8,298.8,"21,190"
40390,Forest Park,04/01/2006,"3,852","1,613.4","1,091.4","90,564"
41030,Polk,04/01/2006,"3,364.2",781.8,449,"73,437"
40830,18th,04/01/2006,"1,140.9",717.4,454,"28,675"
40210,Damen-Cermak,04/01/2006,905.1,438.8,288,"21,736"
40740,Western-Cermak,04/01/2006,792.7,383.4,248.2,"19,012"
40440,California-Cermak,04/01/2006,970.3,444,294.6,"23,099"
41040,Kedzie-Cermak,04/01/2006,581.5,322,221.8,"14,349"
40780,Central Park,04/01/2006,709.7,352.8,246.8,"17,192"
40150,Pulaski-Cermak,04/01/2006,700.1,431.2,273.8,"17,526"
40600,Kostner,04/01/2006,334.7,179.8,109.2,"8,138"
40420,Cicero-Cermak,04/01/2006,995.5,563,356.2,"24,506"
40580,54th/Cermak,04/01/2006,"1,924.8",849,559,"45,535"
40020,Harlem-Lake,04/01/2006,"3,435.8","1,910.4","1,137.8","83,956"
41350,Oak Park-Lake,04/01/2006,"1,533.2",826.2,536.2,"37,475"
40610,Ridgeland,04/01/2006,"1,344.9",476.6,285.6,"30,708"
41260,Austin-Lake,04/01/2006,"1,980.3","1,051.8",639.4,"48,062"
40280,Central-Lake,04/01/2006,"2,313.5","1,356.8",917.8,"57,643"
40700,Laramie,04/01/2006,"1,417.4",852,561.6,"35,416"
40480,Cicero-Lake,04/01/2006,"1,308.5",798.2,568.8,"33,004"
40030,Pulaski-Lake,04/01/2006,"1,540.8",937.6,580.2,"38,405"
41670,Conservatory,04/01/2006,757,416.4,263.6,"18,540"
41070,Kedzie-Lake,04/01/2006,"1,206.6",727.2,506.4,"30,299"
41360,California-Lake,04/01/2006,973.4,483,355.4,"23,659"
40170,Ashland-Lake,04/01/2006,"1,748",673,412.8,"40,389"
41160,Clinton-Lake,04/01/2006,"2,538",668.8,463.8,"56,423"
41120,35-Bronzeville-IIT,04/01/2006,"2,490.7","1,630.6","1,052.8","63,230"
40300,Indiana,04/01/2006,691.1,333.4,268,"16,829"
41270,43rd,04/01/2006,967.2,483.2,297,"23,244"
41080,47th-South Elevated,04/01/2006,"1,307.1",746.2,448.4,"32,115"
40130,51st,04/01/2006,"1,057.1",667.2,381.2,"26,383"
40510,Garfield-South Elevated,04/01/2006,"1,438.2",854.6,548.4,"35,778"
41140,King Drive,04/01/2006,700.1,427,271.2,"17,493"
40720,East 63rd-Cottage Grove,04/01/2006,"1,358",757.2,504.8,"33,470"
40940,Halsted/63rd,04/01/2006,650.7,392.2,273.8,"16,344"
40290,Ashland/63rd,04/01/2006,"1,953.4","1,092.4",758,"48,320"
41290,Kimball,04/01/2006,"4,245.3","1,376.6","1,018.4","96,880"
41180,Kedzie-Brown,04/01/2006,0,0,0,0
40870,Francisco,04/01/2006,"1,498.7",290.8,205.2,"32,454"
41480,Western-Brown,04/01/2006,"4,120.7","3,331.4","1,809.8","108,120"
40090,Damen-Brown,04/01/2006,"1,878.5","1,040",647.8,"46,009"
41500,Montrose-Brown,04/01/2006,"2,191.2","1,211",691,"53,334"
41460,Irving Park-Brown,04/01/2006,"2,367.5","1,102.8",687,"56,298"
41440,Addison-Brown,04/01/2006,"1,894.2",800.8,470.8,"44,241"
41310,Paulina,04/01/2006,"2,167.2","1,154.6",715.8,"52,696"
40360,Southport,04/01/2006,"2,769.6","1,466.8",896.8,"67,210"
41210,Wellington,04/01/2006,"2,571.8",971.2,639,"59,487"
40530,Diversey,04/01/2006,"4,639.7","2,394.2","1,489.2","112,211"
40660,Armitage,04/01/2006,"3,621.5","1,748.6",932,"85,832"
40800,Sedgwick,04/01/2006,"2,997.5","1,573.8","1,031.8","72,977"
40710,Chicago/Franklin,04/01/2006,"4,335.4","1,904.4","1,020.8","101,334"
40460,Merchandise Mart,04/01/2006,"5,703.9","1,367",672,"124,272"
40930,Midway Airport,04/01/2006,"9,137.4","3,960.6","3,785.4","221,477"
40960,Pulaski-Orange,04/01/2006,"4,983.2","1,829.4","1,069","114,155"
41150,Kedzie-Midway,04/01/2006,"3,063.2","1,302.2",797,"71,760"
40310,Western-Orange,04/01/2006,"3,420.9","1,483.6",890.2,"80,287"
40120,35th/Archer,04/01/2006,"2,565.6","1,026.2",628.2,"59,583"
41060,Ashland-Orange,04/01/2006,"1,363.2",717.6,478.2,"33,242"
41130,Halsted-Orange,04/01/2006,"2,542.5","1,028",642.8,"59,203"
40730,Washington/Wells,04/01/2006,"6,882",963,591.6,"145,412"
40040,Quincy/Wells,04/01/2006,"6,812.5","1,256.2",935.6,"147,208"
40160,LaSalle/Van Buren,04/01/2006,"2,900.3",355.4,261,"61,087"
40850,Library,04/01/2006,"2,598.4",958.2,634.6,"59,931"
40680,Adams/Wabash,04/01/2006,"7,298.2","2,687.4","1,870.4","168,752"
40640,Madison/Wabash,04/01/2006,"5,083.1","2,203","1,030.6","117,830"
40200,Randolph/Wabash,04/01/2006,"5,854.2","2,446.2","1,396.2","136,295"
40260,State/Lake,04/01/2006,"7,459.5","3,947.8","2,546","181,659"
40380,Clark/Lake,04/01/2006,"16,668.7","3,875.4","2,803.4","366,767"
40900,Howard,05/01/2006,"6,338.5","4,455.3","3,418.2","174,360"
41190,Jarvis,05/01/2006,"1,286.9","1,012.3",742.8,"36,074"
40100,Morse,05/01/2006,"4,001.4","2,879.5","2,142.4","110,260"
41300,Loyola,05/01/2006,"4,689.9","3,634.8","2,533","130,382"
40760,Granville,05/01/2006,"3,552.8","2,694","2,006.6","98,971"
40880,Thorndale,05/01/2006,"2,935.5","1,923.5","1,462","79,585"
41380,Bryn Mawr,05/01/2006,"4,641.8","3,155.3","2,430.6","126,894"
40340,Berwyn,05/01/2006,"3,381.2","2,510","1,802.4","93,439"
41200,Argyle,05/01/2006,"2,657.9","1,941.5","1,515.8","73,819"
40770,Lawrence,05/01/2006,"3,057.9","2,352","1,701.4","85,188"
40540,Wilson,05/01/2006,"5,153.5","3,418","2,342.4","138,761"
40080,Sheridan,05/01/2006,"4,698.5","3,211.8","2,402.8","128,228"
41420,Addison-North Main,05/01/2006,"8,524","8,609.5","8,265.2","263,292"
41320,Belmont-North Main,05/01/2006,"10,311.8","9,154.3","6,528.4","296,119"
41220,Fullerton,05/01/2006,"11,911.4","7,433.5","5,152","317,545"
40650,North/Clybourn,05/01/2006,"4,366.4","3,917","2,814.8","125,803"
40630,Clark/Division,05/01/2006,"7,250.5","5,976.5","4,539.6","206,115"
41450,Chicago/State,05/01/2006,"14,106.8","12,177.5","8,419.4","401,156"
40330,Grand/State,05/01/2006,"10,516.2","10,141","7,559.4","309,718"
41660,Lake/State,05/01/2006,"10,977.4","6,254.8","4,385.6","288,449"
40500,Washington/State,05/01/2006,"9,032.7","4,430.5","2,799","230,437"
41090,Monroe/State,05/01/2006,"6,694.3","3,328.8","2,121.8","171,199"
40560,Jackson/State,05/01/2006,"11,075.2","4,551.8","2,930.8","276,516"
41490,Harrison,05/01/2006,"3,415.9","2,322.5","1,799.4","93,436"
41400,Roosevelt,05/01/2006,"7,888.5","5,914.3","4,828.2","221,346"
41000,Cermak-Chinatown,05/01/2006,"3,929.5","3,682.8","2,821.4","115,286"
40190,Sox-35th-Dan Ryan,05/01/2006,"5,304","4,623.3","3,437","152,367"
41230,47th-Dan Ryan,05/01/2006,"2,936.7","1,872.5","1,299.8","78,597"
41170,Garfield-Dan Ryan,05/01/2006,"4,086.7","2,825.8","1,859.2","110,507"
40910,63rd-Dan Ryan,05/01/2006,"3,025.7","3,937.5","3,298.4","98,808"
40990,69th,05/01/2006,"6,052.8","3,063.5","1,870.4","154,768"
40240,79th,05/01/2006,"7,755.1","3,785.8","2,482.2","198,167"
41430,87th,05/01/2006,"4,814.8","2,110","1,224.4","120,488"
40450,95th/Dan Ryan,05/01/2006,"14,738.3","5,975","4,109.8","368,691"
41050,Linden,05/01/2006,"1,180.8",834,718,"32,904"
41250,Central-Evanston,05/01/2006,937.6,426.8,298.8,"23,829"
40400,Noyes,05/01/2006,613.4,378.8,268.6,"16,353"
40520,Foster,05/01/2006,763.1,451,318.8,"20,187"
40050,Davis,05/01/2006,"3,833.7","2,902","1,887.6","105,388"
40690,Dempster,05/01/2006,795.1,557.8,400.6,"21,726"
40270,Main,05/01/2006,"1,233.2",772,491.2,"32,675"
40840,South Boulevard,05/01/2006,783.3,389.8,262.6,"20,105"
40140,Skokie,05/01/2006,"2,466",0,0,"54,251"
40890,O'Hare Airport,05/01/2006,"9,847.8","7,991.8","8,798.2","292,609"
40820,Rosemont,05/01/2006,"5,587.7","3,130.8","2,246.6","146,685"
40230,Cumberland,05/01/2006,"5,830.1","3,201.5","2,440.2","153,269"
40750,Harlem-O'Hare,05/01/2006,"3,006.9","1,454.8",922.6,"76,583"
41280,Jefferson Park,05/01/2006,"6,654","3,440.8","2,439.8","172,349"
41330,Montrose-O'Hare,05/01/2006,"1,991.4",904.3,641.4,"50,635"
40550,Irving Park-O'Hare,05/01/2006,"4,150.4","2,149.3","1,535.6","107,583"
41240,Addison-O'Hare,05/01/2006,"2,797.8","1,274.8",966.8,"71,485"
40060,Belmont-O'Hare,05/01/2006,"4,800.3","2,903.3","2,096.6","127,702"
41020,Logan Square,05/01/2006,"5,328.2","3,158","2,154.8","140,627"
40570,California/Milwaukee,05/01/2006,"3,519.1","1,940.5","1,290.2","91,633"
40670,Western/Milwaukee,05/01/2006,"4,117.1","2,008.8","1,350.8","105,365"
40590,Damen/Milwaukee,05/01/2006,"4,885.4","3,103","2,162.6","130,703"
40320,Division/Milwaukee,05/01/2006,"4,907.9","2,425","1,666.2","126,004"
41410,Chicago/Milwaukee,05/01/2006,"2,819.3","1,458.5",928.8,"72,502"
40490,Grand/Milwaukee,05/01/2006,"1,634.2",795.3,524.6,"41,756"
40370,Washington/Dearborn,05/01/2006,"9,310.8","3,731.8","2,405.6","231,792"
40790,Monroe/Dearborn,05/01/2006,"6,150.3","1,768","1,149.2","148,124"
40070,Jackson/Dearborn,05/01/2006,"6,986.6","2,329","1,667.4","171,359"
41340,LaSalle,05/01/2006,"2,840.6",875,622.4,"69,105"
40430,Clinton-Forest Park,05/01/2006,"3,081.5","1,021",876.8,"76,262"
40350,UIC-Halsted,05/01/2006,"3,449.5","1,335.8",936,"85,911"
40470,Racine,05/01/2006,"2,578.4","1,092",732.2,"64,754"
40810,Medical Center,05/01/2006,"2,184.1",748.5,514,"53,615"
40220,Western-Forest Park,05/01/2006,"1,092.3",639.8,462.8,"28,904"
40250,Kedzie-Homan-Forest Park,05/01/2006,"1,524",877.5,653.6,"40,305"
40920,Pulaski-Forest Park,05/01/2006,"1,306.5",930,665.8,"35,791"
40970,Cicero-Forest Park,05/01/2006,"1,062",667.3,488.6,"28,476"
40010,Austin-Forest Park,05/01/2006,"1,663.7",753.3,553,"42,380"
40180,Oak Park-Forest Park,05/01/2006,"1,565.4",592.5,431.6,"38,966"
40980,Harlem-Forest Park,05/01/2006,888,502.8,347.8,"23,286"
40390,Forest Park,05/01/2006,"3,878.9","1,763.3","1,280.2","98,790"
41030,Polk,05/01/2006,"2,997.9",661.5,422.2,"70,710"
40830,18th,05/01/2006,"1,187",751.3,512,"31,678"
40210,Damen-Cermak,05/01/2006,946.7,444.3,329.8,"24,253"
40740,Western-Cermak,05/01/2006,803.6,405.5,280.2,"20,702"
40440,California-Cermak,05/01/2006,"1,020.4",457.8,379.8,"26,178"
41040,Kedzie-Cermak,05/01/2006,629.8,366.3,246.2,"16,552"
40780,Central Park,05/01/2006,750,369,242.6,"19,190"
40150,Pulaski-Cermak,05/01/2006,752.8,437.5,323,"19,926"
40600,Kostner,05/01/2006,349.3,163,111.8,"8,896"
40420,Cicero-Cermak,05/01/2006,"1,051.6",589,412.6,"27,555"
40580,54th/Cermak,05/01/2006,"2,090.3",868.8,620.4,"52,564"
40020,Harlem-Lake,05/01/2006,"3,554.5","1,992.8","1,293.8","92,640"
41350,Oak Park-Lake,05/01/2006,"1,556",882.3,657.4,"41,049"
40610,Ridgeland,05/01/2006,"1,406.9",512.5,342.8,"34,716"
41260,Austin-Lake,05/01/2006,"2,047.5","1,076.8",707.8,"52,892"
40280,Central-Lake,05/01/2006,"2,403.7","1,402.8",959.8,"63,292"
40700,Laramie,05/01/2006,"1,561.6",873.5,630.8,"41,003"
40480,Cicero-Lake,05/01/2006,"1,401.5",853.5,635.4,"37,425"
40030,Pulaski-Lake,05/01/2006,"1,631.2","1,001",667.6,"43,229"
41670,Conservatory,05/01/2006,840.4,481.3,312.2,"21,974"
41070,Kedzie-Lake,05/01/2006,"1,344.9",776.3,558.8,"35,487"
41360,California-Lake,05/01/2006,"1,030.3",508,370.4,"26,551"
40170,Ashland-Lake,05/01/2006,"1,908.2",745.3,491.4,"47,419"
41160,Clinton-Lake,05/01/2006,"2,580.9",698.3,495,"62,048"
41120,35-Bronzeville-IIT,05/01/2006,"2,463.8","1,579.5","1,048.6","65,765"
40300,Indiana,05/01/2006,765.8,353.5,301.4,"19,768"
41270,43rd,05/01/2006,996,470.8,336.4,"25,478"
41080,47th-South Elevated,05/01/2006,"1,356",805.8,504.2,"35,577"
40130,51st,05/01/2006,"1,124.5",671.5,435.8,"29,605"
40510,Garfield-South Elevated,05/01/2006,"1,525.8",844,620,"40,044"
41140,King Drive,05/01/2006,730.4,456.5,331,"19,550"
40720,East 63rd-Cottage Grove,05/01/2006,"1,397",815.8,574,"36,866"
40940,Halsted/63rd,05/01/2006,691.8,417.5,315.2,"18,466"
40290,Ashland/63rd,05/01/2006,"2,017.6","1,125.3",844.8,"53,113"
41290,Kimball,05/01/2006,"4,364.5","1,808.8","1,555.2","111,029"
41180,Kedzie-Brown,05/01/2006,0,0,0,0
40870,Francisco,05/01/2006,"1,574.3",470.8,399.8,"38,516"
41010,Rockwell,05/01/2006,0,0,0,0
41480,Western-Brown,05/01/2006,"4,195.3","3,058.5","1,688.6","112,973"
40090,Damen-Brown,05/01/2006,"1,958.2","1,062.5",693.8,"50,800"
41500,Montrose-Brown,05/01/2006,"2,237.2","1,228",772.4,"57,992"
41460,Irving Park-Brown,05/01/2006,"2,458.2","1,155.8",723.6,"62,322"
41440,Addison-Brown,05/01/2006,"1,937",807,519.4,"48,438"
41310,Paulina,05/01/2006,"2,203.1","1,218",722.4,"56,952"
40360,Southport,05/01/2006,"2,813.9","1,552.8","1,065.8","73,445"
41210,Wellington,05/01/2006,"2,563",892,640.4,"63,155"
40530,Diversey,05/01/2006,"4,613","2,402.3","1,553","118,861"
40660,Armitage,05/01/2006,"3,915.7","1,823.8","1,092.2","98,901"
40800,Sedgwick,05/01/2006,"3,090","1,672","1,215.6","80,746"
40710,Chicago/Franklin,05/01/2006,"4,325.1","1,907","1,094.2","108,251"
40460,Merchandise Mart,05/01/2006,"5,601.9","1,220.3",566.6,"130,956"
40930,Midway Airport,05/01/2006,"9,548.5","4,665","4,458.6","251,021"
40960,Pulaski-Orange,05/01/2006,"5,491.3","2,068.3","1,248.6","135,325"
41150,Kedzie-Midway,05/01/2006,"3,251.7","1,390",890.2,"81,548"
40310,Western-Orange,05/01/2006,"3,668","1,580.8","1,060.2","92,321"
40120,35th/Archer,05/01/2006,"2,726.1","1,125",719.6,"68,072"
41060,Ashland-Orange,05/01/2006,"1,447.1",770,554,"37,686"
41130,Halsted-Orange,05/01/2006,"2,525","1,074.5",763.6,"63,665"
40730,Washington/Wells,05/01/2006,"7,057.5",880.8,595.4,"161,765"
40040,Quincy/Wells,05/01/2006,"7,023.5","1,258","1,101.6","165,058"
